DiseaseName,DiseaseCode,Country,CountryCode,Registry,Gender,AgeGroup,Incidence,MortalityRate,Year
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Female,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Female,30-44,0.0,1.08,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Female,45-59,13.35,19.41,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Female,60-74,56.91,40.82,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Female,75-85+,91.4,68.98,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Male,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Male,30-44,4.29,3.22,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Male,45-59,58.5,51.03,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Male,60-74,280.83,214.17,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Umbria,Male,75-85+,492.89,465.04,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,0-14,0.0,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,15-29,0.55,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,30-44,4.07,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,45-59,22.78,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,60-74,78.56,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Female,75-85+,136.99,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,0-14,0.0,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,15-29,0.53,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,30-44,3.9,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,45-59,69.08,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,60-74,357.09,,2003
Malignant neoplasm of lung,C0242379,Italy,IT,Veneto,Male,75-85+,649.79,,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Female,15-29,0.4,0.0,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Female,30-44,3.18,1.99,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Female,45-59,13.3,12.87,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Female,60-74,40.27,33.19,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Female,75-85+,63.28,76.55,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Male,15-29,1.17,0.0,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Male,30-44,10.84,6.25,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Male,45-59,111.28,100.46,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Male,60-74,356.28,359.09,2003
Malignant neoplasm of lung,C0242379,Latvia,LV,Latvia,Male,75-85+,393.87,424.64,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,15-29,0.28,0.0,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,30-44,1.76,0.76,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,45-59,15.18,13.32,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,60-74,33.33,33.33,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Female,75-85+,80.21,66.33,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,30-44,5.51,3.15,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,45-59,121.83,101.89,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,60-74,362.99,336.96,2003
Malignant neoplasm of lung,C0242379,Lithuania,LT,Lithuania,Male,75-85+,493.41,458.86,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Female,0-14,0.0,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Female,15-29,0.0,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Female,30-44,2.53,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Female,45-59,20.53,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Female,60-74,23.41,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Female,75-85+,47.25,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Male,0-14,0.0,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Male,15-29,0.0,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Male,30-44,0.0,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Male,45-59,36.68,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Male,60-74,303.72,,2003
Malignant neoplasm of lung,C0242379,Malta,MT,Malta,Male,75-85+,354.91,,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,15-29,0.48,0.14,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,30-44,6.75,4.97,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,45-59,59.87,44.26,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,60-74,124.07,104.0,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Female,75-85+,102.22,124.73,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,0-14,0.06,0.0,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,15-29,0.2,0.13,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,30-44,5.74,3.96,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,45-59,69.22,52.37,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,60-74,334.11,287.39,2003
Malignant neoplasm of lung,C0242379,Netherlands,NL,Netherlands,Male,75-85+,566.87,684.16,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,15-29,0.24,0.24,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,30-44,5.59,2.8,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,45-59,39.34,28.78,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,60-74,151.09,109.85,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,75-85+,124.03,119.51,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,15-29,0.46,0.23,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,30-44,2.69,1.15,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,45-59,54.17,39.81,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,60-74,256.93,206.5,2003
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,75-85+,385.35,371.64,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,15-29,0.11,0.04,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,30-44,4.03,2.93,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,45-59,40.17,32.34,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,60-74,75.02,74.94,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Female,75-85+,84.07,100.66,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,15-29,0.21,0.17,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,30-44,8.3,6.75,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,45-59,114.86,102.41,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,60-74,425.62,444.58,2003
Malignant neoplasm of lung,C0242379,Poland,PL,Poland,Male,75-85+,486.99,566.69,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,30-44,3.8,3.8,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,45-59,5.23,5.23,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,60-74,46.69,26.68,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Female,75-85+,35.9,47.87,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,30-44,14.77,11.08,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,45-59,141.15,109.79,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,60-74,489.34,489.34,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,Azores,Male,75-85+,421.43,521.77,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Female,0-14,0.0,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Female,15-29,0.28,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Female,30-44,3.34,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Female,45-59,12.35,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Female,60-74,27.36,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Female,75-85+,32.2,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Male,0-14,0.0,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Male,15-29,1.12,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Male,30-44,7.24,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Male,45-59,70.54,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Male,60-74,188.32,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,North Region,Male,75-85+,169.42,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Female,0-14,0.0,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Female,15-29,0.87,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Female,30-44,3.01,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Female,45-59,12.78,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Female,60-74,26.93,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Female,75-85+,30.54,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Male,0-14,0.0,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Male,15-29,0.21,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Male,30-44,7.2,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Male,45-59,67.78,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Male,60-74,169.82,,2003
Malignant neoplasm of lung,C0242379,Portugal,PT,South Region,Male,75-85+,204.32,,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Female,15-29,0.56,0.19,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Female,30-44,6.46,6.28,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Female,45-59,41.95,27.86,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Female,60-74,70.93,63.2,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Female,75-85+,58.53,80.8,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Male,15-29,0.36,0.18,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Male,30-44,13.22,9.63,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Male,45-59,155.26,104.32,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Male,60-74,295.66,286.48,2003
Malignant neoplasm of lung,C0242379,Serbia,RS,Central Serbia,Male,75-85+,242.95,253.37,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,0-14,0.0,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,15-29,0.45,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,30-44,3.18,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,45-59,21.75,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,60-74,56.84,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Female,75-85+,88.96,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,0-14,0.0,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,15-29,0.58,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,30-44,6.44,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,45-59,102.53,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,60-74,354.6,,2003
Malignant neoplasm of lung,C0242379,Slovakia,SK,Slovakia,Male,75-85+,449.34,,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,15-29,0.48,0.0,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,30-44,4.94,4.49,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,45-59,37.65,26.89,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,60-74,79.21,69.78,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Female,75-85+,90.36,108.69,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,15-29,0.45,0.45,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,30-44,9.99,4.78,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,45-59,110.05,72.9,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,60-74,370.74,325.18,2003
Malignant neoplasm of lung,C0242379,Slovenia,SI,Slovenia,Male,75-85+,480.73,504.91,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Female,15-29,1.28,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Female,30-44,6.58,1.1,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Female,45-59,19.69,34.83,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Female,60-74,36.32,27.77,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Female,75-85+,56.88,56.88,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Male,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Male,30-44,11.53,9.43,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Male,45-59,118.58,73.55,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Male,60-74,360.39,260.81,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Balearic Islands,Male,75-85+,454.36,449.13,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,30-44,11.01,7.08,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,45-59,27.18,18.43,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,60-74,23.08,18.35,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Female,75-85+,52.93,48.28,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,15-29,0.47,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,30-44,15.85,8.89,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,45-59,108.48,81.36,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,60-74,289.48,266.7,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Basque Country,Male,75-85+,492.16,487.14,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,30-44,6.69,5.73,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,45-59,20.5,10.98,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,60-74,31.77,29.72,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Female,75-85+,50.55,59.34,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,15-29,0.0,1.04,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,30-44,4.59,5.51,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,45-59,67.24,66.51,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,60-74,245.01,211.96,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Canary Islands,Male,75-85+,354.83,406.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,15-29,1.64,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,30-44,2.8,1.4,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,45-59,19.9,18.09,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,60-74,42.73,21.37,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Female,75-85+,67.66,50.74,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,30-44,5.2,3.9,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,45-59,116.61,88.76,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,60-74,286.07,262.87,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Girona,Male,75-85+,482.29,373.39,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,30-44,3.05,6.11,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,45-59,7.11,4.27,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,60-74,16.24,24.37,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Female,75-85+,31.56,43.04,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,30-44,5.09,6.11,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,45-59,87.07,61.98,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,60-74,272.07,225.16,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Granada,Male,75-85+,459.05,391.54,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Female,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Female,30-44,6.03,6.03,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Female,45-59,15.37,11.53,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Female,60-74,60.27,37.09,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Female,75-85+,18.72,12.48,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Male,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Male,30-44,5.57,2.79,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Male,45-59,69.04,65.4,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Male,60-74,220.61,240.66,2003
Malignant neoplasm of lung,C0242379,Spain,ES,La Rioja,Male,75-85+,328.57,367.22,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,30-44,3.38,1.35,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,45-59,10.22,8.17,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,60-74,26.14,17.43,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Female,75-85+,44.44,35.55,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,15-29,1.25,0.63,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,30-44,7.0,4.45,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,45-59,111.57,83.41,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,60-74,307.82,259.37,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Murcia,Male,75-85+,430.71,503.65,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,15-29,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,30-44,8.83,1.47,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,45-59,22.47,11.23,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,60-74,36.63,9.77,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Female,75-85+,48.34,38.68,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Male,0-14,0.0,0.0,2003
Malignant neoplasm of lung,C0242379,Spain,ES,Navarra,Male,15-29,0.0,0.0,2003
