DiseaseCui,DiseaseName,GeneFusion
C0152013,Adenocarcinoma of lung (disorder),AHNAK::STIP1
C0152013,Adenocarcinoma of lung (disorder),TALDO1::ZNFX1
C0152013,Adenocarcinoma of lung (disorder),LRRC8E::EVI5L
C0152013,Adenocarcinoma of lung (disorder),ACTR5::ZNF217
C0152013,Adenocarcinoma of lung (disorder),CUX1::ALK
C0152013,Adenocarcinoma of lung (disorder),RAB1B::XBP1
C0152013,Adenocarcinoma of lung (disorder),GAS6::GPC5
C0152013,Adenocarcinoma of lung (disorder),RASA1::RAPGEF6
C0152013,Adenocarcinoma of lung (disorder),EPS8::GYS2
C0152013,Adenocarcinoma of lung (disorder),TRERF1::AIF1
C0152013,Adenocarcinoma of lung (disorder),PICALM::RET
C0152013,Adenocarcinoma of lung (disorder),XPO7::ETV4
C0152013,Adenocarcinoma of lung (disorder),RALGAPB::TMC2
C0152013,Adenocarcinoma of lung (disorder),PLAUR::ZNF576
C0152013,Adenocarcinoma of lung (disorder),ARID1B::TMEM242
C0152013,Adenocarcinoma of lung (disorder),SIRT1::CELF2
C0152013,Adenocarcinoma of lung (disorder),NCOR2::SCARB1
C0152013,Adenocarcinoma of lung (disorder),EXOC6B::SFXN5
C0152013,Adenocarcinoma of lung (disorder),ERLEC1::ACYP2
C0152013,Adenocarcinoma of lung (disorder),FBXO34::NID2
C0152013,Adenocarcinoma of lung (disorder),GTF2E2::ACE
C0152013,Adenocarcinoma of lung (disorder),ACTG1::THSD4
C0152013,Adenocarcinoma of lung (disorder),TEX9::CYFIP1
C0152013,Adenocarcinoma of lung (disorder),NIPBL::MYO10
C0152013,Adenocarcinoma of lung (disorder),HIP1::ALK
C0152013,Adenocarcinoma of lung (disorder),UGCG::DNAJC25
C0152013,Adenocarcinoma of lung (disorder),KANK1::DOCK8
C0152013,Adenocarcinoma of lung (disorder),PDZD2::COL27A1
C0152013,Adenocarcinoma of lung (disorder),ABCC4::COL4A2
C0152013,Adenocarcinoma of lung (disorder),ARMC9::EVL
C0152013,Adenocarcinoma of lung (disorder),NKAIN1::PFAS
C0152013,Adenocarcinoma of lung (disorder),SEMA4B::ZNF710
C0152013,Adenocarcinoma of lung (disorder),PALS1::GPHN
C0152013,Adenocarcinoma of lung (disorder),KCTD2::TMEM104
C0152013,Adenocarcinoma of lung (disorder),FRMD5::MFAP1
C0152013,Adenocarcinoma of lung (disorder),RSRC2::SBNO1
C0152013,Adenocarcinoma of lung (disorder),NCOA3::SGK2
C0152013,Adenocarcinoma of lung (disorder),SPNS1::PRKCB
C0152013,Adenocarcinoma of lung (disorder),CYRIB::PREX2
C0152013,Adenocarcinoma of lung (disorder),PPP3R1::SPATS2L
C0152013,Adenocarcinoma of lung (disorder),KTN1::PRKCSH
C0152013,Adenocarcinoma of lung (disorder),RAB12::PPP4R1
C0152013,Adenocarcinoma of lung (disorder),DLGAP4::PROCR
C0152013,Adenocarcinoma of lung (disorder),PLXNA3::TKTL1
C0152013,Adenocarcinoma of lung (disorder),TICAM1::IL12RB1
C0152013,Adenocarcinoma of lung (disorder),MCCC1::MCF2L2
C0152013,Adenocarcinoma of lung (disorder),SFTPB::MUC1
C0152013,Adenocarcinoma of lung (disorder),ETV6::CACNA1C
C0152013,Adenocarcinoma of lung (disorder),CCDC85A::ALK
C0152013,Adenocarcinoma of lung (disorder),LTBP1::ALK
C0152013,Adenocarcinoma of lung (disorder),SLC38A10::TESPA1
C0152013,Adenocarcinoma of lung (disorder),MAGI1::PARD6G
C0152013,Adenocarcinoma of lung (disorder),CADM1::ARCN1
C0152013,Adenocarcinoma of lung (disorder),DST::HCST
C0152013,Adenocarcinoma of lung (disorder),SFXN5::TMEM150A
C0152013,Adenocarcinoma of lung (disorder),GOSR1::AP2B1
C0152013,Adenocarcinoma of lung (disorder),ATXN7L1::EFCAB10
C0152013,Adenocarcinoma of lung (disorder),ERO1B::HEATR1
C0152013,Adenocarcinoma of lung (disorder),ATF1::GRIP1
C0152013,Adenocarcinoma of lung (disorder),NR2F6::OCEL1
C0152013,Adenocarcinoma of lung (disorder),MTCL1::CCT8
C0152013,Adenocarcinoma of lung (disorder),IKBKB::GOT1L1
C0152013,Adenocarcinoma of lung (disorder),TLN1::SFTPB
C0152013,Adenocarcinoma of lung (disorder),CDC23::CDC25C
C0152013,Adenocarcinoma of lung (disorder),RAB25::ASH1L
C0152013,Adenocarcinoma of lung (disorder),CLIC6::ITSN1
C0152013,Adenocarcinoma of lung (disorder),SMYD3::EDARADD
C0152013,Adenocarcinoma of lung (disorder),GSE1::USP10
C0152013,Adenocarcinoma of lung (disorder),ITCH::TSHZ2
C0152013,Adenocarcinoma of lung (disorder),RELB::IGSF23
C0152013,Adenocarcinoma of lung (disorder),COA8::MARK3
C0152013,Adenocarcinoma of lung (disorder),SLK::ZFHX3
C0152013,Adenocarcinoma of lung (disorder),RPRD1B::CTNNBL1
C0152013,Adenocarcinoma of lung (disorder),UNK::NAF1
C0152013,Adenocarcinoma of lung (disorder),MED13::DDX42
C0152013,Adenocarcinoma of lung (disorder),SMAD2::C10ORF90
C0152013,Adenocarcinoma of lung (disorder),FLT1::HMGB1
C0152013,Adenocarcinoma of lung (disorder),APOBEC3F::SBF1
C0152013,Adenocarcinoma of lung (disorder),THRAP3::CAPZB
C0152013,Adenocarcinoma of lung (disorder),FARS2::AKR1E2
C0152013,Adenocarcinoma of lung (disorder),EML6::ALK
C0152013,Adenocarcinoma of lung (disorder),PER3::GNAL
C0152013,Adenocarcinoma of lung (disorder),MCM7::TSC22D4
C0152013,Adenocarcinoma of lung (disorder),ZNF207::RHOT1
C0152013,Adenocarcinoma of lung (disorder),TMEM104::RAB37
C0152013,Adenocarcinoma of lung (disorder),ADIPOR2::ST8SIA1
C0152013,Adenocarcinoma of lung (disorder),MAP4K3::PRKCE
C0152013,Adenocarcinoma of lung (disorder),CPNE1::ZNF618
C0152013,Adenocarcinoma of lung (disorder),INTS4::RSF1
C0152013,Adenocarcinoma of lung (disorder),SPECC1L::BCL2L13
C0152013,Adenocarcinoma of lung (disorder),CD55::C4BPA
C0152013,Adenocarcinoma of lung (disorder),CAPNS1::CHD1
C0152013,Adenocarcinoma of lung (disorder),RUNX1::CEP76
C0152013,Adenocarcinoma of lung (disorder),VPS72::ROBO2
C0152013,Adenocarcinoma of lung (disorder),ERC1::VWF
C0152013,Adenocarcinoma of lung (disorder),PTK2::ANGPT1
C0152013,Adenocarcinoma of lung (disorder),ZMAT5::KIAA1671
C0152013,Adenocarcinoma of lung (disorder),ZBED4::SUGCT
C0152013,Adenocarcinoma of lung (disorder),WFDC3::NEURL2
C0152013,Adenocarcinoma of lung (disorder),COG5::CBLL1
C0152013,Adenocarcinoma of lung (disorder),RAPGEF2::DDX60L
C0152013,Adenocarcinoma of lung (disorder),NUS1::DCBLD1
C0152013,Adenocarcinoma of lung (disorder),KMT2A::FYN
C0152013,Adenocarcinoma of lung (disorder),MPRIP::ALK
C0152013,Adenocarcinoma of lung (disorder),PDXK::LCA5L
C0152013,Adenocarcinoma of lung (disorder),ATAD2::NTAQ1
C0152013,Adenocarcinoma of lung (disorder),DAPK1::AGTPBP1
C0152013,Adenocarcinoma of lung (disorder),E2F5::CA3
C0152013,Adenocarcinoma of lung (disorder),ADAM23::SGO2
C0152013,Adenocarcinoma of lung (disorder),SART3::CORO1C
C0152013,Adenocarcinoma of lung (disorder),NECTIN2::IGSF23
C0152013,Adenocarcinoma of lung (disorder),STAG2::GRIA3
C0152013,Adenocarcinoma of lung (disorder),SNAPIN::S100A1
C0152013,Adenocarcinoma of lung (disorder),ZNF675::BRCA1
C0152013,Adenocarcinoma of lung (disorder),CACNA2D3::FLNB
C0152013,Adenocarcinoma of lung (disorder),RAI14::ASB4
C0152013,Adenocarcinoma of lung (disorder),STRN3::PRKD1
C0152013,Adenocarcinoma of lung (disorder),UBE2K::FAM216B
C0152013,Adenocarcinoma of lung (disorder),TRIB1::NSMCE2
C0152013,Adenocarcinoma of lung (disorder),DSTN::DZANK1
C0152013,Adenocarcinoma of lung (disorder),NUP107::SHD
C0152013,Adenocarcinoma of lung (disorder),SPINT2::DPF1
C0152013,Adenocarcinoma of lung (disorder),SPAG16::CACHD1
C0152013,Adenocarcinoma of lung (disorder),LMNA::NTRK1
C0152013,Adenocarcinoma of lung (disorder),DNMT1::AP1M1
C0152013,Adenocarcinoma of lung (disorder),CXCL17::EXOSC5
C0152013,Adenocarcinoma of lung (disorder),RAB1B::MTMR2
C0152013,Adenocarcinoma of lung (disorder),ADAR::GPATCH4
C0152013,Adenocarcinoma of lung (disorder),SRPK2::PUS7
C0152013,Adenocarcinoma of lung (disorder),ROCK1::GATA6
C0152013,Adenocarcinoma of lung (disorder),SRGAP1::PWP1
C0152013,Adenocarcinoma of lung (disorder),SBF2::PDE3B
C0152013,Adenocarcinoma of lung (disorder),NARF::USP36
C0152013,Adenocarcinoma of lung (disorder),ZNF786::LANCL2
C0152013,Adenocarcinoma of lung (disorder),GOPC::ROS1
C0152013,Adenocarcinoma of lung (disorder),MAP3K8::MROH2B
C0152013,Adenocarcinoma of lung (disorder),FBXO33::CNGB3
C0152013,Adenocarcinoma of lung (disorder),SDHB::PLN
C0152013,Adenocarcinoma of lung (disorder),RNF121::VWA5A
C0152013,Adenocarcinoma of lung (disorder),KCNMB4::ALDH3B2
C0152013,Adenocarcinoma of lung (disorder),SDC4::ROS1
C0152013,Adenocarcinoma of lung (disorder),SCMH1::CUL3
C0152013,Adenocarcinoma of lung (disorder),OSBPL6::SPHKAP
C0152013,Adenocarcinoma of lung (disorder),OLA1::PDE11A
C0152013,Adenocarcinoma of lung (disorder),GSE1::GLYR1
C0152013,Adenocarcinoma of lung (disorder),MIDN::ARID3A
C0152013,Adenocarcinoma of lung (disorder),MID1::S100A2
C0152013,Adenocarcinoma of lung (disorder),AQP1::CFB
C0152013,Adenocarcinoma of lung (disorder),APOC1::IQCE
C0152013,Adenocarcinoma of lung (disorder),PTGR1::SHOC1
C0152013,Adenocarcinoma of lung (disorder),ETHE1::BMP5
C0152013,Adenocarcinoma of lung (disorder),GMCL1::ANXA4
C0152013,Adenocarcinoma of lung (disorder),ACSL4::DCAF6
C0152013,Adenocarcinoma of lung (disorder),ST6GAL1::KNG1
C0152013,Adenocarcinoma of lung (disorder),ZNF143::TMEM41B
C0152013,Adenocarcinoma of lung (disorder),MTUS1::FGL1
C0152013,Adenocarcinoma of lung (disorder),REL::MVP
C0152013,Adenocarcinoma of lung (disorder),SCARB2::AREG
C0152013,Adenocarcinoma of lung (disorder),MNAT1::SIX1
C0152013,Adenocarcinoma of lung (disorder),ULK2::ACADVL
C0152013,Adenocarcinoma of lung (disorder),ATAD5::EFCAB5
C0152013,Adenocarcinoma of lung (disorder),THUMPD2::VSNL1
C0152013,Adenocarcinoma of lung (disorder),ULK4::ANO10
C0152013,Adenocarcinoma of lung (disorder),TCF7L1::DNAH6
C0152013,Adenocarcinoma of lung (disorder),EML2::DMWD
C0152013,Adenocarcinoma of lung (disorder),MGAT5::HNMT
C0152013,Adenocarcinoma of lung (disorder),ALDH9A1::NME7
C0152013,Adenocarcinoma of lung (disorder),TRERF1::GNMT
C0152013,Adenocarcinoma of lung (disorder),NECTIN2::SCN1B
C0152013,Adenocarcinoma of lung (disorder),SF3B3::CDH15
C0152013,Adenocarcinoma of lung (disorder),GLIS3::ARHGAP1
C0152013,Adenocarcinoma of lung (disorder),NAPSA::DDX27
C0152013,Adenocarcinoma of lung (disorder),ROS1::SLC34A2
C0152013,Adenocarcinoma of lung (disorder),TYMP::PPP6R2
C0152013,Adenocarcinoma of lung (disorder),TFF1::RABEP1
C0152013,Adenocarcinoma of lung (disorder),ZHX1::RALYL
C0152013,Adenocarcinoma of lung (disorder),ATN1::SUPT16H
C0152013,Adenocarcinoma of lung (disorder),ADNP::DDX27
C0152013,Adenocarcinoma of lung (disorder),TMEM9::MYO5B
C0152013,Adenocarcinoma of lung (disorder),CELSR1::CD52
C0152013,Adenocarcinoma of lung (disorder),DCAF6::TIPRL
C0152013,Adenocarcinoma of lung (disorder),COBL::DUSP14
C0152013,Adenocarcinoma of lung (disorder),CPEB4::STK32A
C0152013,Adenocarcinoma of lung (disorder),PAK1::CNIH4
C0152013,Adenocarcinoma of lung (disorder),SHROOM3::SCARB2
C0152013,Adenocarcinoma of lung (disorder),CYTH3::SPATA18
C0152013,Adenocarcinoma of lung (disorder),ARMC1::SPAG11B
C0152013,Adenocarcinoma of lung (disorder),GTF2A1::PRORP
C0152013,Adenocarcinoma of lung (disorder),TBC1D22A::RIBC2
C0152013,Adenocarcinoma of lung (disorder),PPP1R13B::BAG5
C0152013,Adenocarcinoma of lung (disorder),TESC::ECHDC3
C0152013,Adenocarcinoma of lung (disorder),NFIX::DAND5
C0152013,Adenocarcinoma of lung (disorder),ANKRD11::TGIF1
C0152013,Adenocarcinoma of lung (disorder),UBE3C::GBX1
C0152013,Adenocarcinoma of lung (disorder),ATG13::ELP4
C0152013,Adenocarcinoma of lung (disorder),NSD2::FAM53A
C0152013,Adenocarcinoma of lung (disorder),TARBP1::TOMM20
C0152013,Adenocarcinoma of lung (disorder),MYO1E::BNIP2
C0152013,Adenocarcinoma of lung (disorder),CTNNA1::PLEKHG4B
C0152013,Adenocarcinoma of lung (disorder),TAF9::ADAMTS6
C0152013,Adenocarcinoma of lung (disorder),PTK2::UTP23
C0152013,Adenocarcinoma of lung (disorder),ZNRF3::EWSR1
C0152013,Adenocarcinoma of lung (disorder),RBM14::FGF3
C0152013,Adenocarcinoma of lung (disorder),ARF3::CHFR
C0152013,Adenocarcinoma of lung (disorder),ZNF260::SCGB2B2
C0152013,Adenocarcinoma of lung (disorder),PARD3B::WWOX
C0152013,Adenocarcinoma of lung (disorder),ACACA::SSH2
C0152013,Adenocarcinoma of lung (disorder),FHDC1::ARFIP1
C0152013,Adenocarcinoma of lung (disorder),KRT19::ANKS1A
C0152013,Adenocarcinoma of lung (disorder),SENP5::DYNLT2B
C0152013,Adenocarcinoma of lung (disorder),FAM98B::EFL1
C0152013,Adenocarcinoma of lung (disorder),SLC1A3::SHLD1
C0152013,Adenocarcinoma of lung (disorder),SLC34A2::ROS1
C0152013,Adenocarcinoma of lung (disorder),PDE7A::NCAM2
C0152013,Adenocarcinoma of lung (disorder),GET1::KCNJ15
C0152013,Adenocarcinoma of lung (disorder),DOCK8::OSBP
C0152013,Adenocarcinoma of lung (disorder),HNF4G::TPD52
C0152013,Adenocarcinoma of lung (disorder),MROH2B::MRPS30
C0152013,Adenocarcinoma of lung (disorder),SFTPC::SUPT16H
C0152013,Adenocarcinoma of lung (disorder),GANC::SNAP23
C0152013,Adenocarcinoma of lung (disorder),NECTIN2::ZMAT2
C0152013,Adenocarcinoma of lung (disorder),JARID2::HSD3B1
C0152013,Adenocarcinoma of lung (disorder),MYH9::LTO1
C0152013,Adenocarcinoma of lung (disorder),TAF4::LSM14B
C0152013,Adenocarcinoma of lung (disorder),CLN6::INSYN1
C0152013,Adenocarcinoma of lung (disorder),TBC1D22A::GKN1
C0152013,Adenocarcinoma of lung (disorder),RET::ERC1
C0152013,Adenocarcinoma of lung (disorder),PPP4R3A::FBLN5
C0152013,Adenocarcinoma of lung (disorder),DGCR2::EHBP1
C0152013,Adenocarcinoma of lung (disorder),LPIN2::PARP4
C0152013,Adenocarcinoma of lung (disorder),MUC1::PKLR
C0152013,Adenocarcinoma of lung (disorder),PSAP::FAR1
C0152013,Adenocarcinoma of lung (disorder),ITPK1::BTBD7
C0152013,Adenocarcinoma of lung (disorder),SQSTM1::NTRK2
C0152013,Adenocarcinoma of lung (disorder),MGA::PBX4
C0152013,Adenocarcinoma of lung (disorder),PCM1::TEX15
C0152013,Adenocarcinoma of lung (disorder),ADGRF5::ADGRF1
C0152013,Adenocarcinoma of lung (disorder),SYNRG::KRT33A
C0152013,Adenocarcinoma of lung (disorder),KSR1::EFCAB5
C0152013,Adenocarcinoma of lung (disorder),GOSR2::UTP6
C0152013,Adenocarcinoma of lung (disorder),PTMA::SAP30BP
C0152013,Adenocarcinoma of lung (disorder),ERC1::BRAF
C0152013,Adenocarcinoma of lung (disorder),NBEA::NDFIP2
C0152013,Adenocarcinoma of lung (disorder),ANK2::ALPK1
C0152013,Adenocarcinoma of lung (disorder),STK39::B3GALT1
C0152013,Adenocarcinoma of lung (disorder),CREBBP::TP53TG3
C0152013,Adenocarcinoma of lung (disorder),CRIM1::TBC1D25
C0152013,Adenocarcinoma of lung (disorder),MED13::TLDC2
C0152013,Adenocarcinoma of lung (disorder),TRIM24::BRAF
C0152013,Adenocarcinoma of lung (disorder),USF2::CLASRP
C0152013,Adenocarcinoma of lung (disorder),TTC28::ODF1
C0152013,Adenocarcinoma of lung (disorder),ZNF415::SMG9
C0152013,Adenocarcinoma of lung (disorder),DEF8::FBXO31
C0152013,Adenocarcinoma of lung (disorder),NLRC4::ALK
C0152013,Adenocarcinoma of lung (disorder),POLR2H::CHFR
C0152013,Adenocarcinoma of lung (disorder),TFG::ALK
C0152013,Adenocarcinoma of lung (disorder),SHANK2::WNT11
C0152013,Adenocarcinoma of lung (disorder),TSEN15::ACBD6
C0152013,Adenocarcinoma of lung (disorder),PHLPP2::KIF22
C0152013,Adenocarcinoma of lung (disorder),DCAF5::C14orf39
C0152013,Adenocarcinoma of lung (disorder),LMO7::ALK
C0152013,Adenocarcinoma of lung (disorder),NUP58::CCDC169
C0152013,Adenocarcinoma of lung (disorder),ERC1::ZNF492
C0152013,Adenocarcinoma of lung (disorder),CSTPP1::F2
C0152013,Adenocarcinoma of lung (disorder),POMT1::NUP214
C0152013,Adenocarcinoma of lung (disorder),PI4KB::SYT11
C0152013,Adenocarcinoma of lung (disorder),TUBB2A::SLC22A23
C0152013,Adenocarcinoma of lung (disorder),ERCC3::MAP3K2
C0152013,Adenocarcinoma of lung (disorder),PLA2G10::CLEC16A
C0152013,Adenocarcinoma of lung (disorder),CLIC4::GRHL3
C0152013,Adenocarcinoma of lung (disorder),STIM1::NUP98
C0152013,Adenocarcinoma of lung (disorder),LCN2::LRSAM1
C0152013,Adenocarcinoma of lung (disorder),TSPAN8::UTRN
C0152013,Adenocarcinoma of lung (disorder),EPS15::BRAF
C0152013,Adenocarcinoma of lung (disorder),PRPSAP2::EEPD1
C0152013,Adenocarcinoma of lung (disorder),MGA::ANKLE1
C0152013,Adenocarcinoma of lung (disorder),MON2::USP15
C0152013,Adenocarcinoma of lung (disorder),KCNQ1::AMPD3
C0152013,Adenocarcinoma of lung (disorder),KHDRBS3::EFR3A
C0152013,Adenocarcinoma of lung (disorder),SEMA3A::MDFIC
C0152013,Adenocarcinoma of lung (disorder),DNAJC17::CIB2
C0152013,Adenocarcinoma of lung (disorder),KIFC3::CNGB1
C0152013,Adenocarcinoma of lung (disorder),CDK10::SPATA33
C0152013,Adenocarcinoma of lung (disorder),ERC1::APOLD1
C0152013,Adenocarcinoma of lung (disorder),RRBP1::TASP1
C0152013,Adenocarcinoma of lung (disorder),KRAS::SLC2A14
C0152013,Adenocarcinoma of lung (disorder),CCDC43::ATP11A
C0152013,Adenocarcinoma of lung (disorder),CTNND2::GPI
C0152013,Adenocarcinoma of lung (disorder),ARMC7::NUP85
C0152013,Adenocarcinoma of lung (disorder),USP6NL::FAM107B
C0152013,Adenocarcinoma of lung (disorder),BAG2::RNF114
C0152013,Adenocarcinoma of lung (disorder),NFAT5::HHAT
C0152013,Adenocarcinoma of lung (disorder),SFTPB::RPLP0
C0152013,Adenocarcinoma of lung (disorder),CHD6::ABHD12
C0152013,Adenocarcinoma of lung (disorder),PLAA::HACD4
C0152013,Adenocarcinoma of lung (disorder),ITCH::NBPF26
C0152013,Adenocarcinoma of lung (disorder),ADAMTS9::CHL1
C0152013,Adenocarcinoma of lung (disorder),B4GALT1::BAG1
C0152013,Adenocarcinoma of lung (disorder),IGSF3::MAN1A2
C0152013,Adenocarcinoma of lung (disorder),METTL24::SLC22A16
C0152013,Adenocarcinoma of lung (disorder),SLC8A1::ALK
C0152013,Adenocarcinoma of lung (disorder),SWAP70::ZNF143
C0152013,Adenocarcinoma of lung (disorder),SMARCA4::DOCK6
C0152013,Adenocarcinoma of lung (disorder),TUBD1::RPS6KB1
C0152013,Adenocarcinoma of lung (disorder),STAT4::ACKR3
C0152013,Adenocarcinoma of lung (disorder),MRPL49::ARL2
C0152013,Adenocarcinoma of lung (disorder),RABL6::EDEM2
C0152013,Adenocarcinoma of lung (disorder),EYA3::GUCA1C
C0152013,Adenocarcinoma of lung (disorder),PHF21A::AMBRA1
C0152013,Adenocarcinoma of lung (disorder),JARID2::ATM
C0152013,Adenocarcinoma of lung (disorder),HDAC9::SNX10
C0152013,Adenocarcinoma of lung (disorder),APH1A::SLAMF1
C0152013,Adenocarcinoma of lung (disorder),UQCC1::ADAMTS12
C0152013,Adenocarcinoma of lung (disorder),KCTD18::SNED1
C0152013,Adenocarcinoma of lung (disorder),STUM::VTI1A
C0152013,Adenocarcinoma of lung (disorder),CASP10::CFLAR
C0152013,Adenocarcinoma of lung (disorder),LONP1::DDX27
C0152013,Adenocarcinoma of lung (disorder),LDLR::RET
C0152013,Adenocarcinoma of lung (disorder),WDR45B::JDP2
C0152013,Adenocarcinoma of lung (disorder),SRP54::THRSP
C0152013,Adenocarcinoma of lung (disorder),KAT6A::RAB11FIP1
C0152013,Adenocarcinoma of lung (disorder),VTI1A::C10orf90
C0152013,Adenocarcinoma of lung (disorder),CIRBP::WDR18
C0152013,Adenocarcinoma of lung (disorder),RET::RELCH
C0152013,Adenocarcinoma of lung (disorder),ZBTB8OS::ERI3
C0152013,Adenocarcinoma of lung (disorder),SCN4A::TRIM47
C0152013,Adenocarcinoma of lung (disorder),RTF2::ARHGAP26
C0152013,Adenocarcinoma of lung (disorder),ITPR2::RASSF3
C0152013,Adenocarcinoma of lung (disorder),VTI1A::C10ORF90
C0152013,Adenocarcinoma of lung (disorder),PIP5K1A::C1ORF56
C0152013,Adenocarcinoma of lung (disorder),MMP28::KCNJ12
C0152013,Adenocarcinoma of lung (disorder),WBP1L::TRIM8
C0152013,Adenocarcinoma of lung (disorder),FTL::SFTPA2
C0152013,Adenocarcinoma of lung (disorder),BTN2A1::BRAF
C0152013,Adenocarcinoma of lung (disorder),CAPN13::GALNT14
C0152013,Adenocarcinoma of lung (disorder),HEBP1::CREBL2
C0152013,Adenocarcinoma of lung (disorder),SFTPC::CHD1
C0152013,Adenocarcinoma of lung (disorder),PBRM1::IGSF11
C0152013,Adenocarcinoma of lung (disorder),CDKAL1::C6ORF89
C0152013,Adenocarcinoma of lung (disorder),EEF2K::KCTD1
C0152013,Adenocarcinoma of lung (disorder),SPATA6::BEND5
C0152013,Adenocarcinoma of lung (disorder),EDA::MID1
C0152013,Adenocarcinoma of lung (disorder),RIMKLB::A2ML1
C0152013,Adenocarcinoma of lung (disorder),ILRUN::NUDT3
C0152013,Adenocarcinoma of lung (disorder),HOOK3::TM2D2
C0152013,Adenocarcinoma of lung (disorder),SGMS1::STK10
C0152013,Adenocarcinoma of lung (disorder),P3H1::ERI3
C0152013,Adenocarcinoma of lung (disorder),RIT1::CCT3
C0152013,Adenocarcinoma of lung (disorder),FOXN3::SLC25A21
C0152013,Adenocarcinoma of lung (disorder),DPYD::TGFBR3
C0152013,Adenocarcinoma of lung (disorder),WDR12::PARD3B
C0152013,Adenocarcinoma of lung (disorder),NSUN4::BMPR1B
C0152013,Adenocarcinoma of lung (disorder),TMEM64::HHLA1
C0152013,Adenocarcinoma of lung (disorder),SUPT5H::NADSYN1
C0152013,Adenocarcinoma of lung (disorder),GHR::FGFR4
C0152013,Adenocarcinoma of lung (disorder),CLIC2::VPS39
C0152013,Adenocarcinoma of lung (disorder),WNT7B::DGCR8
C0152013,Adenocarcinoma of lung (disorder),TSNARE1::COL22A1
C0152013,Adenocarcinoma of lung (disorder),MIDN::ABCA7
C0152013,Adenocarcinoma of lung (disorder),ATP9A::MACROD2
C0152013,Adenocarcinoma of lung (disorder),DNAI7::PLEKHA5
C0152013,Adenocarcinoma of lung (disorder),S1PR2::RAVER1
C0152013,Adenocarcinoma of lung (disorder),DOCK9::SPACA7
C0152013,Adenocarcinoma of lung (disorder),ANKH::MXD3
C0152013,Adenocarcinoma of lung (disorder),ZNF343::PRPSAP2
C0152013,Adenocarcinoma of lung (disorder),GPRIN2::NPY4R
C0152013,Adenocarcinoma of lung (disorder),PRKCB::ALK
C0152013,Adenocarcinoma of lung (disorder),UCKL1::ZBTB46
C0152013,Adenocarcinoma of lung (disorder),XRN1::PRKCE
C0152013,Adenocarcinoma of lung (disorder),KIF1A::MAB21L4
C0152013,Adenocarcinoma of lung (disorder),MAPK1::TOP3B
C0152013,Adenocarcinoma of lung (disorder),ZFAND3::LYRM4
C0152013,Adenocarcinoma of lung (disorder),PHF20::ADNP
C0152013,Adenocarcinoma of lung (disorder),RALB::URM1
C0152013,Adenocarcinoma of lung (disorder),PPP1R13L::OPA3
C0152013,Adenocarcinoma of lung (disorder),TPR::NTRK1
C0152013,Adenocarcinoma of lung (disorder),TRIM33::RET
C0152013,Adenocarcinoma of lung (disorder),ECHDC1::FYN
C0152013,Adenocarcinoma of lung (disorder),TSPAN3::CHRNA3
C0152013,Adenocarcinoma of lung (disorder),NIPBL::ATP2A2
C0152013,Adenocarcinoma of lung (disorder),LPIN2::MYOM1
C0152013,Adenocarcinoma of lung (disorder),TMCO4::KAZN
C0152013,Adenocarcinoma of lung (disorder),RALY::DEFB123
C0152013,Adenocarcinoma of lung (disorder),EOMES::SLC4A7
