STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,HR05,City of Zagreb,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,766824,,HRV,Croatia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,HR02,Pannonian Croatia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2022,,1013572,,HRV,Croatia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,HR02,Pannonian Croatia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2023,,999106,,HRV,Croatia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,HR05,City of Zagreb,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2023,,768624,,HRV,Croatia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,HR06,Northern Croatia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2023,,785177,,HRV,Croatia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,HR03,Adriatic Croatia,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2023,,1297987,,HRV,Croatia,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,1224529,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1996,,667500,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1996,,1255200,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1996,,1703400,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1997,,1728700,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1997,,1269500,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1997,,674500,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1998,,681600,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1998,,1284000,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1998,,1754400,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1999,,1780700,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1999,,1298500,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1999,,688800,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2000,,696100,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2000,,1313400,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2000,,1807500,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,1834800,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,1328400,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2001,,703600,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,711000,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,1343600,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2002,,1862600,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,1901800,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,1367700,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2003,,725600,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2004,,740500,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2004,,1392300,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2004,,1941900,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2005,,1983100,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2005,,1417400,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2005,,755800,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE04,Northern and Western,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2006,,771400,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2006,,1442900,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2006,,2025500,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE06,Eastern and Midland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2007,,2060900,,IRL,Ireland,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,IE05,Southern,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,2007,,1462200,,IRL,Ireland,A,Normal value,0,Units,0,Zero
