ChemicalID,CountryName,CountryCode,CityName,Value,Units,Population,Year
Ni_PM10,Poland,PL,Wrocaw,1.2771,ng.m-3,673743,2013
Ni_PM10,Poland,PL,Wschowa,1.2816,ng.m-3,20013,2013
Ni_PM10,Poland,PL,Zakopane,1.567,ng.m-3,25204,2013
Ni_PM10,Poland,PL,Zamosc,1.4272,ng.m-3,58231,2013
Ni_PM10,Poland,PL,Zary,2.5392,ng.m-3,34837,2013
Ni_PM10,Poland,PL,Zdunska Wola,2.0508,ng.m-3,38402,2013
Ni_PM10,Poland,PL,Zgorzelec,0.9558,ng.m-3,28931,2013
Ni_PM10,Poland,PL,Zielona Gora,2.4308,ng.m-3,138932,2013
Ni_PM10,Romania,RO,Bacau,1.8846,ng.m-3,190164,2013
Ni_PM10,Romania,RO,Blejoi,0.6059,ng.m-3,9749,2013
Ni_PM10,Romania,RO,Brasov,3.9052,ng.m-3,283774,2013
Ni_PM10,Romania,RO,Bucuresti,4.8927,ng.m-3,2142929,2013
Ni_PM10,Romania,RO,Campulung,0.7855,ng.m-3,32677,2013
Ni_PM10,Romania,RO,Comuna Sinandrei,1.7322,ng.m-3,,2013
Ni_PM10,Romania,RO,Deva,0.0081,ng.m-3,64841,2013
Ni_PM10,Romania,RO,Galati,2.298,ng.m-3,300550,2013
Ni_PM10,Romania,RO,Iasi,1.9992,ng.m-3,389494,2013
Ni_PM10,Romania,RO,Isaccea,0.7502,ng.m-3,4990,2013
Ni_PM10,Romania,RO,Medias,2.7507,ng.m-3,53926,2013
Ni_PM10,Romania,RO,Moravita,1.2375,ng.m-3,2653,2013
Ni_PM10,Romania,RO,Pitesti;Str.Victoriei Nr.20; Cod Postal 110017,0.7396,ng.m-3,1506,2013
Ni_PM10,Romania,RO,Ploiesti,0.9926,ng.m-3,211219,2013
Ni_PM10,Romania,RO,Poiana Stampei,1.5233,ng.m-3,2252,2013
Ni_PM10,Romania,RO,Sanpetru,2.6373,ng.m-3,12625,2013
Ni_PM10,Romania,RO,Timisoara,1.8574,ng.m-3,302732,2013
Ni_PM10,Romania,RO,Tulcea,0.7982,ng.m-3,80222,2013
Ni_PM10,Romania,RO,Vulcan,0.0048,ng.m-3,5363,2013
Ni_PM10,Slovenia,SI,Crna Na Koroskem,2.7297,ng.m-3,3061,2013
Ni_PM10,Slovenia,SI,Kocevje,2.3175,ng.m-3,15661,2013
Ni_PM10,Slovenia,SI,Ljubljana,6.1965,ng.m-3,297575,2013
Ni_PM10,Slovenia,SI,Maribor,3.4195,ng.m-3,113747,2013
Ni_PM10,Spain,ES,Agost,3.2302,ng.m-3,5107,2013
Ni_PM10,Spain,ES,Alagon,1.1718,ng.m-3,7450,2013
Ni_PM10,Spain,ES,Albacete,2.5575,ng.m-3,174137,2013
Ni_PM10,Spain,ES,Alcala De Guadaira,2.4236,ng.m-3,76922,2013
Ni_PM10,Spain,ES,Alcora (L'),2.1591,ng.m-3,,2013
Ni_PM10,Spain,ES,Alcoy/Alcoi,1.6451,ng.m-3,60372,2013
Ni_PM10,Spain,ES,Alcudia,1.25,ng.m-3,21683,2013
Ni_PM10,Spain,ES,Alicante/Alacant,2.707,ng.m-3,358720,2013
Ni_PM10,Spain,ES,Almeria,5.3898,ng.m-3,202675,2013
Ni_PM10,Spain,ES,Almonte,2.6853,ng.m-3,24863,2013
Ni_PM10,Spain,ES,Alzira,2.2524,ng.m-3,47335,2013
Ni_PM10,Spain,ES,Atazar (El),3.8192,ng.m-3,,2013
Ni_PM10,Spain,ES,Badajoz,1.4004,ng.m-3,150570,2013
Ni_PM10,Spain,ES,Bailen,5.6395,ng.m-3,17264,2013
Ni_PM10,Spain,ES,Barcelona,3.6758,ng.m-3,1702547,2013
Ni_PM10,Spain,ES,Bellver De Cerdanya,2.2,ng.m-3,2260,2013
Ni_PM10,Spain,ES,Berga,2.1673,ng.m-3,17160,2013
Ni_PM10,Spain,ES,Bilbao,5.7329,ng.m-3,348089,2013
Ni_PM10,Spain,ES,Bisbal D'Emporda (La),2.3115,ng.m-3,11683,2013
Ni_PM10,Spain,ES,Breda,2.4593,ng.m-3,3930,2013
Ni_PM10,Spain,ES,Bunyola,1.4867,ng.m-3,7490,2013
Ni_PM10,Spain,ES,Burgos,1.585,ng.m-3,175895,2013
Ni_PM10,Spain,ES,Burjassot,2.4145,ng.m-3,40634,2013
Ni_PM10,Spain,ES,Burriana,2.1102,ng.m-3,36927,2013
Ni_PM10,Spain,ES,Caceres,2.3258,ng.m-3,96441,2013
Ni_PM10,Spain,ES,Cadiz,2.5857,ng.m-3,110914,2013
Ni_PM10,Spain,ES,Camargo,1.8632,ng.m-3,30422,2013
Ni_PM10,Spain,ES,Campillos,1.555,ng.m-3,8499,2013
Ni_PM10,Spain,ES,Carboneras,4.5166,ng.m-3,8441,2013
Ni_PM10,Spain,ES,Cartagena,1.4658,ng.m-3,219777,2013
Ni_PM10,Spain,ES,Castellbisbal,3.5642,ng.m-3,12972,2013
Ni_PM10,Spain,ES,Castellon De La Plana/Castello De La Plana,1.8427,ng.m-3,180379,2013
Ni_PM10,Spain,ES,Castro-Urdiales,2.3835,ng.m-3,33482,2013
Ni_PM10,Spain,ES,Cirat,1.9703,ng.m-3,214,2013
Ni_PM10,Spain,ES,Constanti,2.7327,ng.m-3,6888,2013
Ni_PM10,Spain,ES,Cordoba,5.9349,ng.m-3,322811,2013
Ni_PM10,Spain,ES,Donostia-San Sebastian,2.1497,ng.m-3,189093,2013
Ni_PM10,Spain,ES,Eivissa,1.4956,ng.m-3,53717,2013
Ni_PM10,Spain,ES,Elche/Elx,2.1618,ng.m-3,243128,2013
Ni_PM10,Spain,ES,Erandio,8.9858,ng.m-3,24662,2013
Ni_PM10,Spain,ES,Espiel,1.133,ng.m-3,2341,2013
Ni_PM10,Spain,ES,Granada,6.1211,ng.m-3,232717,2013
Ni_PM10,Spain,ES,Huelva,2.5311,ng.m-3,143290,2013
Ni_PM10,Spain,ES,Igualada,4.6173,ng.m-3,41466,2013
Ni_PM10,Spain,ES,Jaen,1.6852,ng.m-3,112074,2013
Ni_PM10,Spain,ES,Linea De La Concepcion (La),16.3421,ng.m-3,,2013
Ni_PM10,Spain,ES,Llanes,1.1048,ng.m-3,13549,2013
Ni_PM10,Spain,ES,Lleida,2.3944,ng.m-3,144739,2013
Ni_PM10,Spain,ES,Madrid,2.3582,ng.m-3,3416771,2013
Ni_PM10,Spain,ES,Mahon,2.2144,ng.m-3,,2013
Ni_PM10,Spain,ES,Malaga,5.481,ng.m-3,591637,2013
Ni_PM10,Spain,ES,Manlleu,3.1808,ng.m-3,21348,2013
Ni_PM10,Spain,ES,Marbella,4.7606,ng.m-3,159000,2013
Ni_PM10,Spain,ES,Merida,1.3044,ng.m-3,59857,2013
Ni_PM10,Spain,ES,Moguer,2.5463,ng.m-3,23551,2013
Ni_PM10,Spain,ES,Montcada I Reixac,4.7151,ng.m-3,37153,2013
Ni_PM10,Spain,ES,Morella,1.4704,ng.m-3,2494,2013
Ni_PM10,Spain,ES,Mostoles,3.9618,ng.m-3,214006,2013
Ni_PM10,Spain,ES,Onda,1.6415,ng.m-3,25817,2013
Ni_PM10,Spain,ES,Palencia,1.1283,ng.m-3,76738,2013
Ni_PM10,Spain,ES,Palma De Mallorca,2.2126,ng.m-3,431521,2013
Ni_PM10,Spain,ES,Paterna,2.0467,ng.m-3,74822,2013
Ni_PM10,Spain,ES,Pinoso,1.5183,ng.m-3,8407,2013
Ni_PM10,Spain,ES,Plasencia,1.9124,ng.m-3,39829,2013
Ni_PM10,Spain,ES,Ponferrada,1.1233,ng.m-3,62994,2013
Ni_PM10,Spain,ES,Pont De Vilomara I Rocafort (El),2.5709,ng.m-3,7753,2013
Ni_PM10,Spain,ES,Prat De Llobregat (El),5.0019,ng.m-3,,2013
Ni_PM10,Spain,ES,Puertollano,2.6275,ng.m-3,45195,2013
Ni_PM10,Spain,ES,Reinosa,1.375,ng.m-3,8566,2013
Ni_PM10,Spain,ES,Reus,2.8069,ng.m-3,109930,2013
Ni_PM10,Spain,ES,Sagunto/Sagunt,2.029,ng.m-3,71377,2013
Ni_PM10,Spain,ES,San Fernando,3.5945,ng.m-3,93645,2013
Ni_PM10,Spain,ES,San Jorge,1.635,ng.m-3,1381,2013
Ni_PM10,Spain,ES,San Roque,19.0195,ng.m-3,34190,2013
Ni_PM10,Spain,ES,San Vicente Del Raspeig/Sant Vicent Del Raspeig,2.634,ng.m-3,60269,2013
Ni_PM10,Spain,ES,Sant Andreu De La Barca,5.3774,ng.m-3,27062,2013
Ni_PM10,Spain,ES,Sant Feliu De Llobregat,5.7321,ng.m-3,46554,2013
Ni_PM10,Spain,ES,Sant Vicenc Dels Horts,4.4906,ng.m-3,28568,2013
Ni_PM10,Spain,ES,Santa Eulalia Del Rio,1.25,ng.m-3,1020,2013
Ni_PM10,Spain,ES,Sevilla,2.2522,ng.m-3,687488,2013
Ni_PM10,Spain,ES,Soria,1.1475,ng.m-3,40750,2013
Ni_PM10,Spain,ES,Suria,2.726,ng.m-3,6090,2013
Ni_PM10,Spain,ES,Tiana,4.3353,ng.m-3,9305,2013
Ni_PM10,Spain,ES,Toledo,0.7067,ng.m-3,86526,2013
Ni_PM10,Spain,ES,Toril,1.2794,ng.m-3,159,2013
Ni_PM10,Spain,ES,Torrebaja,0.9187,ng.m-3,391,2013
Ni_PM10,Spain,ES,Torrejon De Ardoz,3.7222,ng.m-3,140626,2013
Ni_PM10,Spain,ES,Torrelavega,0.938,ng.m-3,51663,2013
Ni_PM10,Spain,ES,Torrevieja,2.1918,ng.m-3,94803,2013
Ni_PM10,Spain,ES,Tortosa,2.1091,ng.m-3,35265,2013
Ni_PM10,Spain,ES,Valencia,3.4565,ng.m-3,825948,2013
Ni_PM10,Spain,ES,Vall D'Alba,2.0149,ng.m-3,3103,2013
Ni_PM10,Spain,ES,Vall D'Uixo (La),1.1357,ng.m-3,31884,2013
Ni_PM10,Spain,ES,Vila-Seca,8.2167,ng.m-3,23826,2013
Ni_PM10,Spain,ES,Vilanova I La Geltru,2.6811,ng.m-3,70418,2013
Ni_PM10,Spain,ES,Villaharta,1.5544,ng.m-3,634,2013
Ni_PM10,Spain,ES,Villarreal/Vila-Real,2.4042,ng.m-3,52505,2013
Ni_PM10,Spain,ES,Vitoria-Gasteiz,2.2071,ng.m-3,257968,2013
Ni_PM10,Spain,ES,Zafra,1.6496,ng.m-3,16711,2013
Ni_PM10,Sweden,SE,Kungsbacka,0.6933,ng.m-3,85653,2013
Ni_PM10,Sweden,SE,Nykoping,0.706,ng.m-3,58200,2013
Ni_PM10,Sweden,SE,Svalov,0.1875,ng.m-3,14544,2013
O3,Albania,AL,Tirana,48.4159,ug.m-3,,2013
O3,Austria,AT,Amstetten,45.8166,ug.m-3,23899,2013
O3,Austria,AT,Annaberg,71.125,ug.m-3,497,2013
O3,Austria,AT,Arnoldstein,48.4897,ug.m-3,7143,2013
O3,Austria,AT,Arriach,92.8185,ug.m-3,1341,2013
O3,Austria,AT,Bad Ischl,47.6011,ug.m-3,14170,2013
O3,Austria,AT,Bad Voslau,58.1023,ug.m-3,12442,2013
O3,Austria,AT,Bergern Im Dunkelsteinerwald,55.6558,ug.m-3,1310,2013
O3,Austria,AT,Bludenz,42.4617,ug.m-3,15139,2013
O3,Austria,AT,Braunau Am Inn,41.2732,ug.m-3,17628,2013
O3,Austria,AT,Dalaas,42.0821,ug.m-3,1626,2013
O3,Austria,AT,Deutschlandsberg,45.3263,ug.m-3,11753,2013
O3,Austria,AT,Eisenstadt,55.5544,ug.m-3,16037,2013
O3,Austria,AT,Enzenkirchen,56.9376,ug.m-3,1809,2013
O3,Austria,AT,Furstenfeld,46.7454,ug.m-3,8902,2013
O3,Austria,AT,Ganserndorf,56.9985,ug.m-3,12133,2013
O3,Austria,AT,Graz,47.1818,ug.m-3,302749,2013
O3,Austria,AT,Grunbach,71.8256,ug.m-3,1866,2013
O3,Austria,AT,Grundlsee,66.91,ug.m-3,1161,2013
O3,Austria,AT,Hainburg An Der Donau,57.8803,ug.m-3,7033,2013
O3,Austria,AT,Hallein,58.8838,ug.m-3,21540,2013
O3,Austria,AT,Hartberg,42.8837,ug.m-3,6713,2013
O3,Austria,AT,Heidenreichstein,59.6651,ug.m-3,3735,2013
O3,Austria,AT,Heiterwang,46.6678,ug.m-3,550,2013
O3,Austria,AT,Himberg,53.7017,ug.m-3,8192,2013
O3,Austria,AT,Illmitz,63.9239,ug.m-3,2357,2013
O3,Austria,AT,Innsbruck,56.3576,ug.m-3,132188,2013
O3,Austria,AT,Irnfritz,64.734,ug.m-3,1421,2013
O3,Austria,AT,Judenburg,47.0038,ug.m-3,9691,2013
O3,Austria,AT,Kematen An Der Ybbs,53.3175,ug.m-3,2736,2013
O3,Austria,AT,Kittsee,54.7143,ug.m-3,3727,2013
O3,Austria,AT,Klagenfurt,44.8065,ug.m-3,104866,2013
O3,Austria,AT,Klausen-Leopoldsdorf,67.7831,ug.m-3,1680,2013
O3,Austria,AT,Klein St. Paul,48.8281,ug.m-3,1786,2013
O3,Austria,AT,Kloch,70.847,ug.m-3,1155,2013
O3,Austria,AT,Klosterneuburg,54.7482,ug.m-3,28115,2013
O3,Austria,AT,Kotschach-Mauthen,72.4672,ug.m-3,3341,2013
O3,Austria,AT,Kramsach,42.6039,ug.m-3,5020,2013
O3,Austria,AT,Krems,48.7409,ug.m-3,25363,2013
O3,Austria,AT,Lenzing,51.5807,ug.m-3,5222,2013
O3,Austria,AT,Leoben,41.0219,ug.m-3,24605,2013
O3,Austria,AT,Lienz,46.2874,ug.m-3,12039,2013
O3,Austria,AT,Liezen,42.5798,ug.m-3,8211,2013
O3,Austria,AT,Linz,37.9709,ug.m-3,211944,2013
O3,Austria,AT,Lustenau,45.4906,ug.m-3,24223,2013
O3,Austria,AT,Maria Lankowitz,75.5426,ug.m-3,2692,2013
O3,Austria,AT,Michelhausen,50.1769,ug.m-3,4234,2013
O3,Austria,AT,Mistelbach,58.4125,ug.m-3,12036,2013
O3,Austria,AT,Modling,54.5642,ug.m-3,20580,2013
O3,Austria,AT,Murzzuschlag,45.1591,ug.m-3,7919,2013
O3,Austria,AT,Neustadtl,59.7915,ug.m-3,2163,2013
O3,Austria,AT,Nussdorf Am Haunsberg,65.1064,ug.m-3,1233,2013
O3,Austria,AT,Oberhaag,73.9544,ug.m-3,2036,2013
O3,Austria,AT,Oberschutzen,51.8157,ug.m-3,2487,2013
O3,Austria,AT,Obervellach,48.2037,ug.m-3,2186,2013
O3,Austria,AT,Payerbach,76.5625,ug.m-3,2073,2013
O3,Austria,AT,Pernegg An Der Mur,86.9261,ug.m-3,2586,2013
O3,Austria,AT,Pillersdorf; Gemeinde Zellerndorf,60.6421,ug.m-3,2408,2013
O3,Austria,AT,Pochlarn,48.0823,ug.m-3,4025,2013
O3,Austria,AT,Pollauberg; Staudach 25,80.3619,ug.m-3,5931,2013
O3,Austria,AT,Purkersdorf,47.2001,ug.m-3,9959,2013
O3,Austria,AT,Rauris,98.8592,ug.m-3,3086,2013
O3,Austria,AT,Reichraming,72.1734,ug.m-3,1679,2013
O3,Austria,AT,Reutte,54.2335,ug.m-3,7275,2013
O3,Austria,AT,Salzburg,40.5544,ug.m-3,157399,2013
O3,Austria,AT,Schladming,82.9296,ug.m-3,6548,2013
O3,Austria,AT,Schwechat,50.1141,ug.m-3,21227,2013
O3,Austria,AT,Spittal A.D.Drau,37.8116,ug.m-3,15269,2013
O3,Austria,AT,St. Georgen Im Lavanttal,52.2641,ug.m-3,4809,2013
O3,Austria,AT,St. Johann I. Pongau,38.4619,ug.m-3,11628,2013
O3,Austria,AT,St. Koloman,75.3685,ug.m-3,1806,2013
O3,Austria,AT,St. Lambrecht,87.5592,ug.m-3,,2013
O3,Austria,AT,St. Polten,47.1059,ug.m-3,58856,2013
O3,Austria,AT,St. Valentin,42.5299,ug.m-3,9327,2013
O3,Austria,AT,Steyr,44.6521,ug.m-3,38034,2013
O3,Austria,AT,Steyregg,36.0571,ug.m-3,5039,2013
O3,Austria,AT,Stockerau,25.9143,ug.m-3,16999,2013
O3,Austria,AT,Sulzberg,76.7762,ug.m-3,1882,2013
O3,Austria,AT,Tamsweg,44.4229,ug.m-3,5777,2013
O3,Austria,AT,Traun,41.3513,ug.m-3,25171,2013
O3,Austria,AT,Trauttmannsdorf An Der Leitha,60.1255,ug.m-3,1095,2013
O3,Austria,AT,Tulln,48.374,ug.m-3,16949,2013
O3,Austria,AT,Voitsberg,40.9863,ug.m-3,9617,2013
O3,Austria,AT,Weiz,45.8179,ug.m-3,11993,2013
O3,Austria,AT,Wels,41.1928,ug.m-3,65287,2013
O3,Austria,AT,Wien,54.0978,ug.m-3,2005760,2013
O3,Austria,AT,Wien; Stephansplatz 1,45.9674,ug.m-3,2005760,2013
O3,Austria,AT,Wiener Neustadt,55.6624,ug.m-3,48517,2013
O3,Austria,AT,Wiesmath,76.0889,ug.m-3,1541,2013
O3,Austria,AT,Wildon,58.3714,ug.m-3,5749,2013
O3,Austria,AT,Wolfsberg,33.8605,ug.m-3,25084,2013
O3,Austria,AT,Wolkersdorf,58.2237,ug.m-3,7492,2013
O3,Austria,AT,Worgl,34.5261,ug.m-3,14487,2013
O3,Austria,AT,Zederhaus,42.8672,ug.m-3,1170,2013
O3,Austria,AT,Zell Am See,46.7673,ug.m-3,10290,2013
O3,Austria,AT,Ziersdorf,51.1932,ug.m-3,3373,2013
O3,Belgium,BE,Aarschot,45.3873,ug.m-3,31138,2013
O3,Belgium,BE,Andenne,46.0537,ug.m-3,28187,2013
O3,Belgium,BE,Antwerpen,34.7874,ug.m-3,544759,2013
O3,Belgium,BE,Baelen,50.5554,ug.m-3,4487,2013
O3,Belgium,BE,Bertrix,54.6193,ug.m-3,9017,2013
O3,Belgium,BE,Bree,45.5137,ug.m-3,16967,2013
O3,Belgium,BE,Bruxelles,36.2525,ug.m-3,196828,2013
O3,Belgium,BE,Charleroi,36.821,ug.m-3,204322,2013
O3,Belgium,BE,Corroy Le Grand,46.5823,ug.m-3,,2013
O3,Belgium,BE,Damme,46.6296,ug.m-3,11207,2013
O3,Belgium,BE,Dessel,43.0532,ug.m-3,9892,2013
O3,Belgium,BE,Destelbergen,40.877,ug.m-3,19110,2013
O3,Belgium,BE,Engis,45.2275,ug.m-3,6296,2013
O3,Belgium,BE,Gent,39.495,ug.m-3,269597,2013
O3,Belgium,BE,Habay,52.0233,ug.m-3,8723,2013
O3,Belgium,BE,Hasselt,45.622,ug.m-3,80828,2013
O3,Belgium,BE,Havinnes,38.6253,ug.m-3,,2013
O3,Belgium,BE,Herstal,41.0001,ug.m-3,40814,2013
O3,Belgium,BE,Idegem,44.4842,ug.m-3,,2013
O3,Belgium,BE,Lanaken,42.4421,ug.m-3,26366,2013
O3,Belgium,BE,Landen,47.0355,ug.m-3,16390,2013
O3,Belgium,BE,Liege,41.9292,ug.m-3,195778,2013
O3,Belgium,BE,Mechelen,36.8233,ug.m-3,89313,2013
O3,Belgium,BE,Mons,33.9891,ug.m-3,96358,2013
O3,Belgium,BE,Roeselare,42.2781,ug.m-3,66262,2013
O3,Belgium,BE,Sainte-Ode,57.5708,ug.m-3,2720,2013
O3,Belgium,BE,Schoten,39.4315,ug.m-3,34641,2013
O3,Belgium,BE,Sint-Agatha-Berchem=Berchem-Sainte-Agathe,42.0288,ug.m-3,25787,2013
O3,Belgium,BE,Sint-Jan-Molenbeek=Molenbeek-Saint-Jean,32.9722,ug.m-3,98365,2013
O3,Belgium,BE,Sint-Lambrechts-Woluwe=Woluwe-Saint-Lambert,32.5998,ug.m-3,60771,2013
O3,Belgium,BE,Sint-Pieters-Leeuw,46.4921,ug.m-3,36525,2013
O3,Belgium,BE,Somme-Leuze,48.9225,ug.m-3,6099,2013
O3,Belgium,BE,Ukkel=Uccle,44.8359,ug.m-3,86806,2013
O3,Belgium,BE,Veurne,48.507,ug.m-3,12542,2013
O3,Belgium,BE,Vielsalm,50.1714,ug.m-3,7940,2013
O3,Belgium,BE,Viroinval,55.3435,ug.m-3,5649,2013
O3,Belgium,BE,Zwevegem,38.6703,ug.m-3,25785,2013
O3,Croatia,HR,Desinic,61.5453,ug.m-3,2530,2013
O3,Croatia,HR,Lug,32.4865,ug.m-3,,2013
O3,Croatia,HR,Mlini,98.5126,ug.m-3,,2013
O3,Croatia,HR,Podspilje,92.4607,ug.m-3,,2013
O3,Croatia,HR,Rijeka,73.7489,ug.m-3,107964,2013
O3,Croatia,HR,Slavonski Brod,39.6386,ug.m-3,49891,2013
O3,Croatia,HR,Zagreb,34.006,ug.m-3,767131,2013
O3,Cyprus,CY,Agia Marina (Xyliatou),99.7518,ug.m-3,102,2013
O3,Cyprus,CY,Lefkosia,57.6924,ug.m-3,56848,2013
O3,Czechia,CZ,Brno,45.7574,ug.m-3,400566,2013
O3,Czechia,CZ,Budisov Nad Budisovkou,68.2049,ug.m-3,2824,2013
O3,Czechia,CZ,Ceske Budejovice,47.9681,ug.m-3,97377,2013
O3,Czechia,CZ,Desna,59.0295,ug.m-3,3062,2013
O3,Czechia,CZ,Frydlant,61.7449,ug.m-3,7388,2013
O3,Czechia,CZ,Hora Svate Kateriny,68.2996,ug.m-3,460,2013
O3,Czechia,CZ,Horni Stropnice,69.4024,ug.m-3,1484,2013
O3,Czechia,CZ,Hradec Kralove,52.5404,ug.m-3,93906,2013
O3,Czechia,CZ,Jesenik,65.3715,ug.m-3,10619,2013
O3,Czechia,CZ,Jihlava,49.3193,ug.m-3,53986,2013
O3,Czechia,CZ,Jilove,63.6183,ug.m-3,4979,2013
O3,Czechia,CZ,Kadan,53.095,ug.m-3,18165,2013
O3,Czechia,CZ,Karvina,46.8587,ug.m-3,49724,2013
O3,Czechia,CZ,Kladno,46.243,ug.m-3,69078,2013
O3,Czechia,CZ,Kocelovice,56.9982,ug.m-3,158,2013
O3,Czechia,CZ,Kresin,59.8339,ug.m-3,322,2013
O3,Czechia,CZ,Kucharovice,62.0644,ug.m-3,898,2013
O3,Czechia,CZ,Liberec,44.7137,ug.m-3,107982,2013
O3,Czechia,CZ,Litomerice,47.0657,ug.m-3,22983,2013
O3,Czechia,CZ,Marianske Radcice,46.3479,ug.m-3,460,2013
O3,Czechia,CZ,Mlada Boleslav,46.4752,ug.m-3,46428,2013
O3,Czechia,CZ,Most,42.54,ug.m-3,63882,2013
O3,Czechia,CZ,Ondrejov,54.6032,ug.m-3,1863,2013
O3,Czechia,CZ,Opava,47.0991,ug.m-3,55600,2013
O3,Czechia,CZ,Ostrava,45.2077,ug.m-3,284765,2013
O3,Czechia,CZ,Pardubice,45.6252,ug.m-3,92362,2013
O3,Czechia,CZ,Plzen,43.1098,ug.m-3,185599,2013
O3,Czechia,CZ,Prachatice,50.3525,ug.m-3,11250,2013
O3,Czechia,CZ,Praha,43.0762,ug.m-3,1384732,2013
O3,Czechia,CZ,Prebuz,65.0706,ug.m-3,76,2013
O3,Czechia,CZ,Prerov,46.9027,ug.m-3,41661,2013
O3,Czechia,CZ,Primda,61.4037,ug.m-3,1621,2013
O3,Czechia,CZ,Sedlec,59.2211,ug.m-3,851,2013
O3,Czechia,CZ,Sokolov,51.4521,ug.m-3,22155,2013
O3,Czechia,CZ,Stachy,74.5944,ug.m-3,1145,2013
O3,Czechia,CZ,Stare Hamry,67.8176,ug.m-3,554,2013
O3,Czechia,CZ,Stitna Nad Vlari-Popov,71.894,ug.m-3,2146,2013
O3,Czechia,CZ,Studenka,45.2276,ug.m-3,9309,2013
O3,Czechia,CZ,Svratouch,60.5646,ug.m-3,926,2013
O3,Czechia,CZ,Tabor,43.8472,ug.m-3,34370,2013
O3,Czechia,CZ,Telc,62.511,ug.m-3,5185,2013
O3,Czechia,CZ,Teplice,49.8914,ug.m-3,50959,2013
O3,Czechia,CZ,Trinec,49.5255,ug.m-3,34266,2013
O3,Czechia,CZ,Usti Nad Labem,46.6578,ug.m-3,91342,2013
O3,Czechia,CZ,Zacler,73.3525,ug.m-3,3096,2013
O3,Czechia,CZ,Zlin,48.7592,ug.m-3,74255,2013
O3,Denmark,DK,Aalborg,58.8005,ug.m-3,223174,2013
O3,Denmark,DK,Aarhus,53.3677,ug.m-3,367095,2013
O3,Denmark,DK,Copenhagen,45.8014,ug.m-3,,2013
O3,Denmark,DK,Holsterbro,65.2515,ug.m-3,,2013
O3,Denmark,DK,Langeland,60.5955,ug.m-3,12260,2013
O3,Denmark,DK,Odense,58.3792,ug.m-3,209078,2013
O3,Denmark,DK,Roskilde,64.7689,ug.m-3,90931,2013
O3,Estonia,EE,Kihelkonna,68.2391,ug.m-3,,2013
O3,Estonia,EE,Kohtla-Jarve,56.4478,ug.m-3,33434,2013
O3,Estonia,EE,Noo,52.5018,ug.m-3,4387,2013
O3,Estonia,EE,Saare,56.517,ug.m-3,30304,2013
O3,Estonia,EE,Tallinn,51.6688,ug.m-3,457572,2013
O3,Finland,FI,Ahtari,56.9743,ug.m-3,5316,2013
O3,Finland,FI,Espoo,67.8217,ug.m-3,314024,2013
O3,Finland,FI,Hameenlinna,60.9078,ug.m-3,68319,2013
O3,Finland,FI,Helsinki,42.102,ug.m-3,674500,2013
O3,Finland,FI,Ilomantsi,53.454,ug.m-3,4406,2013
O3,Finland,FI,Inari,64.1121,ug.m-3,7127,2013
O3,Finland,FI,Jokioinen,58.8563,ug.m-3,4916,2013
O3,Finland,FI,Jyvaskyla,38.8885,ug.m-3,147746,2013
O3,Finland,FI,Kuopio,50.5997,ug.m-3,124021,2013
O3,Finland,FI,Kuusamo,62.6353,ug.m-3,15019,2013
O3,Finland,FI,Lahti,46.7437,ug.m-3,120693,2013
O3,Finland,FI,Muonio,69.4948,ug.m-3,2325,2013
O3,Finland,FI,Oulu,55.5287,ug.m-3,214633,2013
O3,Finland,FI,Parainen,70.2943,ug.m-3,14999,2013
O3,Finland,FI,Tampere,54.2395,ug.m-3,255050,2013
O3,Finland,FI,Turku,60.0,ug.m-3,201863,2013
O3,Finland,FI,Vaasa,59.7963,ug.m-3,68956,2013
O3,Finland,FI,Vantaa,47.2476,ug.m-3,247443,2013
O3,Finland,FI,Virolahti,54.1696,ug.m-3,2927,2013
O3,France,FR,Agde,69.4022,ug.m-3,29103,2013
O3,France,FR,Agen,51.4787,ug.m-3,32485,2013
O3,France,FR,Airvault,55.2151,ug.m-3,3287,2013
O3,France,FR,Aix-En-Provence,53.693,ug.m-3,147478,2013
O3,France,FR,Ajaccio,61.6686,ug.m-3,73822,2013
O3,France,FR,Albi,47.8193,ug.m-3,49714,2013
O3,France,FR,Ambes,56.6653,ug.m-3,3207,2013
O3,France,FR,Ambilly,45.0302,ug.m-3,6166,2013
O3,France,FR,Amiens,45.8103,ug.m-3,133625,2013
O3,France,FR,Angers,57.8044,ug.m-3,157175,2013
O3,France,FR,Angouleme,48.7896,ug.m-3,41086,2013
O3,France,FR,Annecy,38.4509,ug.m-3,131715,2013
O3,France,FR,Annemasse,41.9676,ug.m-3,37918,2013
O3,France,FR,Antibes,47.6147,ug.m-3,75130,2013
O3,France,FR,Apt,58.6459,ug.m-3,10536,2013
O3,France,FR,Arles,67.3023,ug.m-3,50415,2013
O3,France,FR,Armentieres,43.17,ug.m-3,25581,2013
O3,France,FR,Arrest,54.1039,ug.m-3,827,2013
O3,France,FR,Aubagne,62.379,ug.m-3,47342,2013
O3,France,FR,Aurillac,60.4734,ug.m-3,25815,2013
O3,France,FR,Auxerre,46.4083,ug.m-3,34778,2013
O3,France,FR,Avignon,60.027,ug.m-3,90330,2013
O3,France,FR,Aytre,61.202,ug.m-3,9578,2013
O3,France,FR,Baie-Mahault,33.1276,ug.m-3,30909,2013
O3,France,FR,Bar-Le-Duc,41.9695,ug.m-3,14668,2013
