pollutant,country,sampling_point,station_name,municipality,latitude,longitude,station_area,annual_mean,n_observations,unit,agg_type,year
PM10,FR,SPO-FR82060_5,Vesoul Pres Caillet,VESOUL,47.62002,6.15764,urban,15.6977,8669,ug.m-3,hour,2016
PM10,FR,SPO-FR82060_5,Vesoul Pres Caillet,VESOUL,47.62002,6.15764,urban,14.2484,8640,ug.m-3,hour,2017
PM10,FR,SPO-FR82060_5,Vesoul Pres Caillet,VESOUL,47.62002,6.15764,urban,14.3677,8612,ug.m-3,hour,2018
PM10,FR,SPO-FR82060_5,Vesoul Pres Caillet,VESOUL,47.62002,6.15764,urban,14.7778,8587,ug.m-3,hour,2019
PM10,FR,SPO-FR82060_5,Vesoul Pres Caillet,VESOUL,47.62002,6.15764,urban,13.8920,8648,ug.m-3,hour,2020
PM10,FR,SPO-FR82060_5,Vesoul Pres Caillet,VESOUL,47.62002,6.15764,urban,14.2238,8680,ug.m-3,hour,2021
PM10,FR,SPO-FR82060_5,Vesoul Pres Caillet,VESOUL,47.62002,6.15764,urban,16.2607,8611,ug.m-3,hour,2022
PM10,FR,SPO-FR82060_5,Vesoul Pres Caillet,VESOUL,47.62002,6.15764,urban,13.2241,8515,ug.m-3,hour,2023
PM10,FR,SPO-FR82060_5,Vesoul Pres Caillet,VESOUL,47.62002,6.15764,urban,12.5707,8603,ug.m-3,hour,2024
PM10,FR,SPO-FR82060_5,Vesoul Pres Caillet,VESOUL,47.62002,6.15764,urban,19.4000,1,ug.m-3,hour,2025
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,19.4390,8303,ug.m-3,hour,2013
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,17.4472,8578,ug.m-3,hour,2014
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,17.6929,6422,ug.m-3,hour,2015
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,18.1826,8315,ug.m-3,hour,2016
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,16.2519,8491,ug.m-3,hour,2017
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,17.7715,8203,ug.m-3,hour,2018
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,17.4359,8284,ug.m-3,hour,2019
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,15.4201,7823,ug.m-3,hour,2020
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,14.0909,8534,ug.m-3,hour,2021
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,15.5527,8629,ug.m-3,hour,2022
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,12.8274,8426,ug.m-3,hour,2023
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,14.8751,8293,ug.m-3,hour,2024
PM10,FR,SPO-FR30021_5,Fléville,FLÉVILLE-DEVANT-NANCY,48.6215,6.19492,suburban,9.4000,1,ug.m-3,hour,2025
PM10,FR,SPO-FR27004_5,Vienne Centre,VIENNE,45.52597,4.87541,urban,23.9908,8501,ug.m-3,hour,2013
PM10,FR,SPO-FR27004_5,Vienne Centre,VIENNE,45.52597,4.87541,urban,24.1615,8580,ug.m-3,hour,2014
PM10,FR,SPO-FR27004_5,Vienne Centre,VIENNE,45.52597,4.87541,urban,23.4940,8368,ug.m-3,hour,2015
PM10,FR,SPO-FR27004_5,Vienne Centre,VIENNE,45.52597,4.87541,urban,20.4386,8171,ug.m-3,hour,2016
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,23.1953,8573,ug.m-3,hour,2013
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,19.7946,8625,ug.m-3,hour,2014
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,20.8862,8556,ug.m-3,hour,2015
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,18.5162,8610,ug.m-3,hour,2016
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,17.5816,8564,ug.m-3,hour,2017
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,16.6014,8570,ug.m-3,hour,2018
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,17.2961,8602,ug.m-3,hour,2019
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,17.0955,8628,ug.m-3,hour,2020
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,17.1526,8675,ug.m-3,hour,2021
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,19.7957,8597,ug.m-3,hour,2022
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,17.5821,8680,ug.m-3,hour,2023
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,13.6078,8592,ug.m-3,hour,2024
PM10,FR,SPO-FR34028_5,Pompidou,TOURS,47.39464,0.70486,urban,11.4000,1,ug.m-3,hour,2025
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,23.9179,8073,ug.m-3,hour,2013
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,21.7647,8444,ug.m-3,hour,2014
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,22.8911,8095,ug.m-3,hour,2015
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,22.0342,8289,ug.m-3,hour,2016
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,19.1537,8320,ug.m-3,hour,2017
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,20.1333,7402,ug.m-3,hour,2018
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,19.3101,7686,ug.m-3,hour,2019
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,16.9279,7620,ug.m-3,hour,2020
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,17.8429,7407,ug.m-3,hour,2021
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,18.0346,5973,ug.m-3,hour,2022
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,15.0641,4609,ug.m-3,hour,2023
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,15.3624,7835,ug.m-3,hour,2024
PM10,FR,SPO-FR18089_5,Trafic Beauvais 1,BEAUVAIS,49.43593,2.08429,urban,10.6000,1,ug.m-3,hour,2025
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,17.0665,8421,ug.m-3,hour,2013
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,12.6732,8442,ug.m-3,hour,2014
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,14.0223,8468,ug.m-3,hour,2015
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,12.3882,8508,ug.m-3,hour,2016
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,14.6813,8052,ug.m-3,hour,2017
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,15.9946,8518,ug.m-3,hour,2018
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,15.2547,8482,ug.m-3,hour,2019
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,11.6065,8621,ug.m-3,hour,2020
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,10.6893,8590,ug.m-3,hour,2021
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,11.7772,8543,ug.m-3,hour,2022
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,11.3641,8446,ug.m-3,hour,2023
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,12.2491,8661,ug.m-3,hour,2024
PM10,FR,SPO-FR32005_5,Montceau-les-Mines 9me écluse,MONTCEAU-LES-MINES,46.67878,4.36689,urban,9.8000,1,ug.m-3,hour,2025
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,21.2251,8602,ug.m-3,hour,2013
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,16.8987,8538,ug.m-3,hour,2014
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,18.1934,8253,ug.m-3,hour,2015
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,16.4270,8593,ug.m-3,hour,2016
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,14.9921,8581,ug.m-3,hour,2017
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,13.2487,8727,ug.m-3,hour,2018
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,13.0980,8719,ug.m-3,hour,2019
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,12.6677,8764,ug.m-3,hour,2020
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,13.3262,8526,ug.m-3,hour,2021
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,15.2465,8663,ug.m-3,hour,2022
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,12.5188,8375,ug.m-3,hour,2023
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,10.5657,8641,ug.m-3,hour,2024
PM10,FR,SPO-FR07004_5,Montferrand,CLERMONT-FERRAND,45.79728,3.11383,urban,43.8000,1,ug.m-3,hour,2025
PM10,FR,SPO-FR02031_5,Marignane Ville,MARIGNANE,43.41569,5.21688,urban,29.0260,7537,ug.m-3,hour,2013
PM10,FR,SPO-FR02031_5,Marignane Ville,MARIGNANE,43.41569,5.21688,urban,23.4351,7484,ug.m-3,hour,2014
PM10,FR,SPO-FR02031_5,Marignane Ville,MARIGNANE,43.41569,5.21688,urban,24.1380,7838,ug.m-3,hour,2015
PM10,FR,SPO-FR02031_5,Marignane Ville,MARIGNANE,43.41569,5.21688,urban,24.5497,7688,ug.m-3,hour,2016
PM10,FR,SPO-FR02031_5,Marignane Ville,MARIGNANE,43.41569,5.21688,urban,24.7911,4735,ug.m-3,hour,2017
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,20.8209,7879,ug.m-3,hour,2013
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,19.2051,8206,ug.m-3,hour,2014
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,21.6431,8060,ug.m-3,hour,2015
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,29.1784,1489,ug.m-3,hour,2016
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,17.4090,7890,ug.m-3,hour,2017
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,15.1608,8622,ug.m-3,hour,2018
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,17.0051,7427,ug.m-3,hour,2019
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,15.3826,8504,ug.m-3,hour,2020
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,13.8261,8580,ug.m-3,hour,2021
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,16.0006,8636,ug.m-3,hour,2022
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,12.9113,7946,ug.m-3,hour,2023
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,10.9451,8657,ug.m-3,hour,2024
PM10,FR,SPO-FR14033_5,STE SAVINE,SAINTE-SAVINE,48.295,4.05028,urban,3.0000,1,ug.m-3,hour,2025
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,29.9932,3569,ug.m-3,hour,2015
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,27.2675,5967,ug.m-3,hour,2016
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,25.3498,7708,ug.m-3,hour,2017
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,25.3090,8156,ug.m-3,hour,2018
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,19.9538,7648,ug.m-3,hour,2019
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,24.4026,8548,ug.m-3,hour,2020
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,25.7872,8309,ug.m-3,hour,2021
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,22.1471,7278,ug.m-3,hour,2022
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,20.6773,8238,ug.m-3,hour,2023
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,22.2736,8348,ug.m-3,hour,2024
PM10,FR,SPO-FR39016_5,Robert Bourg,LE ROBERT,14.67802,-60.93906,urban,5.9000,5,ug.m-3,hour,2025
PM10,FR,SPO-FR07049_5,MOULINS,MOULINS,46.56187,3.33109,urban,18.1624,2310,ug.m-3,hour,2015
PM10,FR,SPO-FR07049_5,MOULINS,MOULINS,46.56187,3.33109,urban,13.8813,7307,ug.m-3,hour,2016
PM10,FR,SPO-FR09033_5,Rivedoux plage,RIVEDOUX-PLAGE,46.15788,-1.26792,urban,22.0475,4544,ug.m-3,hour,2013
PM10,FR,SPO-FR20019_5,GRANDCLEMENT,VILLEURBANNE,45.75836,4.88621,urban,25.5888,8430,ug.m-3,hour,2013
PM10,FR,SPO-FR20019_5,GRANDCLEMENT,VILLEURBANNE,45.75836,4.88621,urban,22.0835,8572,ug.m-3,hour,2014
PM10,FR,SPO-FR20019_5,GRANDCLEMENT,VILLEURBANNE,45.75836,4.88621,urban,24.4172,8253,ug.m-3,hour,2015
PM10,FR,SPO-FR20019_5,GRANDCLEMENT,VILLEURBANNE,45.75836,4.88621,urban,23.7925,8610,ug.m-3,hour,2016
PM10,FR,SPO-FR20019_5,GRANDCLEMENT,VILLEURBANNE,45.75836,4.88621,urban,22.8473,8335,ug.m-3,hour,2017
PM10,FR,SPO-FR20019_5,GRANDCLEMENT,VILLEURBANNE,45.75836,4.88621,urban,20.1257,8683,ug.m-3,hour,2018
PM10,FR,SPO-FR20019_5,GRANDCLEMENT,VILLEURBANNE,45.75836,4.88621,urban,20.7848,8019,ug.m-3,hour,2019
PM10,FR,SPO-FR20019_5,GRANDCLEMENT,VILLEURBANNE,45.75836,4.88621,urban,19.5560,8129,ug.m-3,hour,2020
PM10,FR,SPO-FR20019_5,GRANDCLEMENT,VILLEURBANNE,45.75836,4.88621,urban,19.3846,8470,ug.m-3,hour,2021
PM10,FR,SPO-FR20019_5,GRANDCLEMENT,VILLEURBANNE,45.75836,4.88621,urban,23.3918,244,ug.m-3,hour,2022
PM10,FR,SPO-FR07010_5,Montlucon Centre,MONTLUCON,46.344,2.598,urban,19.7713,8675,ug.m-3,hour,2013
PM10,FR,SPO-FR07010_5,Montlucon Centre,MONTLUCON,46.344,2.598,urban,16.0420,8642,ug.m-3,hour,2014
PM10,FR,SPO-FR07010_5,Montlucon Centre,MONTLUCON,46.344,2.598,urban,19.5112,8255,ug.m-3,hour,2015
PM10,FR,SPO-FR07010_5,Montlucon Centre,MONTLUCON,46.344,2.598,urban,17.5119,8296,ug.m-3,hour,2016
PM10,FR,SPO-FR39013_5,Robert Mansarde,LE ROBERT,14.67556,-60.94609,urban,33.2387,7747,ug.m-3,hour,2013
PM10,FR,SPO-FR39013_5,Robert Mansarde,LE ROBERT,14.67556,-60.94609,urban,31.2839,7236,ug.m-3,hour,2014
PM10,FR,SPO-FR39013_5,Robert Mansarde,LE ROBERT,14.67556,-60.94609,urban,33.3967,7599,ug.m-3,hour,2015
PM10,FR,SPO-FR39013_5,Robert Mansarde,LE ROBERT,14.67556,-60.94609,urban,28.0209,3964,ug.m-3,hour,2016
PM10,FR,SPO-FR18019_5,Nogent sur Oise,NOGENT-SUR-OISE,49.27639,2.48217,suburban,27.4932,8408,ug.m-3,hour,2013
PM10,FR,SPO-FR18019_5,Nogent sur Oise,NOGENT-SUR-OISE,49.27639,2.48217,suburban,23.9121,8273,ug.m-3,hour,2014
PM10,FR,SPO-FR18019_5,Nogent sur Oise,NOGENT-SUR-OISE,49.27639,2.48217,suburban,21.0809,8316,ug.m-3,hour,2015
PM10,FR,SPO-FR18019_5,Nogent sur Oise,NOGENT-SUR-OISE,49.27639,2.48217,suburban,20.6768,8197,ug.m-3,hour,2016
PM10,FR,SPO-FR18019_5,Nogent sur Oise,NOGENT-SUR-OISE,49.27639,2.48217,suburban,21.5249,7411,ug.m-3,hour,2017
PM10,FR,SPO-FR18019_5,Nogent sur Oise,NOGENT-SUR-OISE,49.27639,2.48217,suburban,19.9853,8217,ug.m-3,hour,2018
PM10,FR,SPO-FR18019_5,Nogent sur Oise,NOGENT-SUR-OISE,49.27639,2.48217,suburban,18.5265,7092,ug.m-3,hour,2019
PM10,FR,SPO-FR18019_5,Nogent sur Oise,NOGENT-SUR-OISE,49.27639,2.48217,suburban,14.3758,7862,ug.m-3,hour,2020
PM10,FR,SPO-FR18019_5,Nogent sur Oise,NOGENT-SUR-OISE,49.27639,2.48217,suburban,17.4803,8589,ug.m-3,hour,2021
PM10,FR,SPO-FR18019_5,Nogent sur Oise,NOGENT-SUR-OISE,49.27639,2.48217,suburban,21.3353,428,ug.m-3,hour,2022
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,23.3780,8385,ug.m-3,hour,2013
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,19.3051,8623,ug.m-3,hour,2014
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,19.7331,8275,ug.m-3,hour,2015
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,29.2960,1481,ug.m-3,hour,2016
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,20.8946,8621,ug.m-3,hour,2017
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,18.2126,8179,ug.m-3,hour,2018
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,17.8042,8433,ug.m-3,hour,2019
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,16.4033,8523,ug.m-3,hour,2020
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,17.5563,8370,ug.m-3,hour,2021
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,16.8232,6664,ug.m-3,hour,2022
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,13.1422,8651,ug.m-3,hour,2023
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,12.9323,8372,ug.m-3,hour,2024
PM10,FR,SPO-FR14010_5,BETHENY,BÉTHENY,49.28222,4.05111,suburban,3.7000,1,ug.m-3,hour,2025
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,13.6283,8130,ug.m-3,hour,2013
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,11.3314,7342,ug.m-3,hour,2014
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,11.0263,8023,ug.m-3,hour,2015
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,18.0937,8480,ug.m-3,hour,2016
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,18.9215,8561,ug.m-3,hour,2017
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,20.7548,8563,ug.m-3,hour,2018
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,19.7137,8710,ug.m-3,hour,2019
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,17.8048,8581,ug.m-3,hour,2020
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,17.5426,8605,ug.m-3,hour,2021
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,15.7073,8267,ug.m-3,hour,2022
PM10,FR,SPO-FR38008_5,Ecole JOINVILLE,SAINT-DENIS,-20.88458,55.45391,urban,10.8732,8705,ug.m-3,hour,2023
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,23.1988,8585,ug.m-3,hour,2013
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,21.0803,8262,ug.m-3,hour,2014
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,22.1413,8463,ug.m-3,hour,2015
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,18.5330,7974,ug.m-3,hour,2016
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,19.2479,8565,ug.m-3,hour,2017
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,21.8053,8175,ug.m-3,hour,2018
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,20.7544,8605,ug.m-3,hour,2019
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,18.8442,8698,ug.m-3,hour,2020
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,19.1124,8633,ug.m-3,hour,2021
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,19.5730,8192,ug.m-3,hour,2022
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,17.8874,7804,ug.m-3,hour,2023
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,15.0435,8630,ug.m-3,hour,2024
PM10,FR,SPO-FR09203_5,La Pallice3 LR,LA ROCHELLE,46.16163,-1.21123,urban,15.2000,1,ug.m-3,hour,2025
PM10,FR,SPO-FR43099_5,Kawéni Nord,MAMOUDZOU,-12.76117,45.2262,suburban,13.6000,2,ug.m-3,hour,2019
PM10,FR,SPO-FR43099_5,Kawéni Nord,MAMOUDZOU,-12.76117,45.2262,suburban,41.1243,8417,ug.m-3,hour,2020
PM10,FR,SPO-FR43099_5,Kawéni Nord,MAMOUDZOU,-12.76117,45.2262,suburban,53.1024,8094,ug.m-3,hour,2021
PM10,FR,SPO-FR43099_5,Kawéni Nord,MAMOUDZOU,-12.76117,45.2262,suburban,42.3692,8236,ug.m-3,hour,2022
PM10,FR,SPO-FR43099_5,Kawéni Nord,MAMOUDZOU,-12.76117,45.2262,suburban,56.5551,7654,ug.m-3,hour,2023
PM10,FR,SPO-FR43099_5,Kawéni Nord,MAMOUDZOU,-12.76117,45.2262,suburban,54.0175,3783,ug.m-3,hour,2024
PM10,FR,SPO-FR04048_5,Zone Rurale Nord,SAINT-MARTIN-DU-TERTRE,49.10028,2.34389,rural-regional,10.2710,8720,ug.m-3,hour,2024
PM10,FR,SPO-FR04048_5,Zone Rurale Nord,SAINT-MARTIN-DU-TERTRE,49.10028,2.34389,rural-regional,8.7000,1,ug.m-3,hour,2025
PM10,FR,SPO-FR07028_5,Les Ancizes,LES ANCIZES-COMPS,45.92933,2.82981,suburban,12.6728,8534,ug.m-3,hour,2013
PM10,FR,SPO-FR07028_5,Les Ancizes,LES ANCIZES-COMPS,45.92933,2.82981,suburban,10.8672,8456,ug.m-3,hour,2014
PM10,FR,SPO-FR07028_5,Les Ancizes,LES ANCIZES-COMPS,45.92933,2.82981,suburban,13.1346,8581,ug.m-3,hour,2015
PM10,FR,SPO-FR07028_5,Les Ancizes,LES ANCIZES-COMPS,45.92933,2.82981,suburban,11.1448,8487,ug.m-3,hour,2016
PM10,FR,SPO-FR07028_5,Les Ancizes,LES ANCIZES-COMPS,45.92933,2.82981,suburban,9.8542,8523,ug.m-3,hour,2017
PM10,FR,SPO-FR07028_5,Les Ancizes,LES ANCIZES-COMPS,45.92933,2.82981,suburban,10.8941,8483,ug.m-3,hour,2018
PM10,FR,SPO-FR07028_5,Les Ancizes,LES ANCIZES-COMPS,45.92933,2.82981,suburban,10.8255,8555,ug.m-3,hour,2019
PM10,FR,SPO-FR07028_5,Les Ancizes,LES ANCIZES-COMPS,45.92933,2.82981,suburban,9.4605,8370,ug.m-3,hour,2020
